step	total_gs	compute_gs	write_gs
825	2.28202e+06	1.2965e+06	92405.2
826	2.28202e+06	1.2965e+06	92405.2
827	2.28202e+06	1.2965e+06	92405.2
828	2.28202e+06	1.2965e+06	92405.2
829	2.28202e+06	1.2965e+06	92405.2
830	2.28312e+06	1.2965e+06	93505.2
831	2.28862e+06	1.2998e+06	93505.2
832	2.29412e+06	1.30311e+06	93505.2
833	2.29852e+06	1.30531e+06	93505.2
834	2.30402e+06	1.30861e+06	93505.2
835	2.30952e+06	1.31191e+06	93505.2
836	2.31503e+06	1.31521e+06	93505.2
837	2.32053e+06	1.31851e+06	93505.2
838	2.32603e+06	1.32182e+06	93505.2
839	2.33153e+06	1.32512e+06	93505.2
840	2.33703e+06	1.32732e+06	94605.3
841	2.33703e+06	1.32732e+06	94605.3
842	2.33703e+06	1.32732e+06	94605.3
843	2.33703e+06	1.32732e+06	94605.3
844	2.33703e+06	1.32732e+06	94605.3
845	2.33703e+06	1.32732e+06	94605.3
846	2.33703e+06	1.32732e+06	94605.3
847	2.33703e+06	1.32732e+06	94605.3
848	2.33703e+06	1.32732e+06	94605.3
849	2.33703e+06	1.32732e+06	94605.3
850	2.33813e+06	1.32732e+06	95704.9
851	2.34363e+06	1.33062e+06	95704.9
852	2.34914e+06	1.33392e+06	95704.9
853	2.35464e+06	1.33723e+06	95704.9
854	2.36014e+06	1.34053e+06	95704.9
855	2.36564e+06	1.34383e+06	95704.9
856	2.37114e+06	1.34713e+06	95704.9
857	2.37665e+06	1.35043e+06	95704.9
858	2.38215e+06	1.35373e+06	95704.9
859	2.38765e+06	1.35704e+06	95704.9
860	2.39425e+06	1.36034e+06	96805.6
861	2.39425e+06	1.36034e+06	96805.6
862	2.39425e+06	1.36034e+06	96805.6
863	2.39425e+06	1.36034e+06	96805.6
864	2.39425e+06	1.36034e+06	96805.6
865	2.39425e+06	1.36034e+06	96805.6
866	2.39425e+06	1.36034e+06	96805.6
867	2.39425e+06	1.36034e+06	96805.6
868	2.39425e+06	1.36034e+06	96805.6
869	2.39425e+06	1.36034e+06	96805.6
870	2.39535e+06	1.36034e+06	97905
871	2.40085e+06	1.36364e+06	97905
872	2.40525e+06	1.36584e+06	97905
873	2.40965e+06	1.36804e+06	97905
874	2.41516e+06	1.37134e+06	97905
875	2.42066e+06	1.37465e+06	97905
876	2.42616e+06	1.37795e+06	97905
877	2.43166e+06	1.38125e+06	97905
878	2.43716e+06	1.38455e+06	97905
879	2.44266e+06	1.38785e+06	97905
880	2.44926e+06	1.39115e+06	99005.4
881	2.44926e+06	1.39115e+06	99005.4
882	2.44927e+06	1.39115e+06	99005.4
883	2.44927e+06	1.39115e+06	99005.4
884	2.44927e+06	1.39115e+06	99005.4
885	2.44927e+06	1.39115e+06	99005.4
886	2.44927e+06	1.39115e+06	99005.4
887	2.44927e+06	1.39115e+06	99005.4
888	2.44927e+06	1.39115e+06	99005.4
889	2.44927e+06	1.39116e+06	99005.4
890	2.45037e+06	1.39116e+06	100105
891	2.45587e+06	1.39446e+06	100105
892	2.46137e+06	1.39776e+06	100105
893	2.46687e+06	1.40106e+06	100105
894	2.47237e+06	1.40436e+06	100105
895	2.47787e+06	1.40766e+06	100105
896	2.48338e+06	1.40986e+06	100105
897	2.48888e+06	1.41206e+06	100105
898	2.49438e+06	1.41537e+06	100105
899	2.49988e+06	1.41867e+06	100105
900	2.50538e+06	1.42087e+06	101205
901	2.50538e+06	1.42087e+06	101205
902	2.50538e+06	1.42087e+06	101205
903	2.50538e+06	1.42087e+06	101205
904	2.50538e+06	1.42087e+06	101205
905	2.50538e+06	1.42087e+06	101205
906	2.50538e+06	1.42087e+06	101205
907	2.50538e+06	1.42087e+06	101205
908	2.50538e+06	1.42087e+06	101205
909	2.50538e+06	1.42087e+06	101205
910	2.50648e+06	1.42087e+06	102305
911	2.51198e+06	1.42417e+06	102305
912	2.51749e+06	1.42747e+06	102305
913	2.52189e+06	1.42967e+06	102305
914	2.52739e+06	1.43298e+06	102305
915	2.53289e+06	1.43628e+06	102305
916	2.53839e+06	1.43958e+06	102305
917	2.54279e+06	1.44178e+06	102305
918	2.54829e+06	1.44508e+06	102305
919	2.55379e+06	1.44838e+06	102305
920	2.5604e+06	1.45168e+06	103405
921	2.5604e+06	1.45168e+06	103405
922	2.5604e+06	1.45168e+06	103405
923	2.5604e+06	1.45168e+06	103405
924	2.5604e+06	1.45168e+06	103405
925	2.5604e+06	1.45168e+06	103405
926	2.5604e+06	1.45168e+06	103405
927	2.5604e+06	1.45168e+06	103405
928	2.5604e+06	1.45168e+06	103405
929	2.5604e+06	1.45168e+06	103405
930	2.5615e+06	1.45169e+06	104505
931	2.567e+06	1.45499e+06	104505
932	2.5725e+06	1.45829e+06	104505
933	2.578e+06	1.46159e+06	104505
934	2.5835e+06	1.46379e+06	104505
935	2.58901e+06	1.46709e+06	104505
936	2.59451e+06	1.47039e+06	104505
937	2.60001e+06	1.4737e+06	104505
938	2.60551e+06	1.477e+06	104505
939	2.61101e+06	1.4803e+06	104505
940	2.61651e+06	1.4825e+06	105605
941	2.61651e+06	1.4825e+06	105605
942	2.61651e+06	1.4825e+06	105605
943	2.61651e+06	1.4825e+06	105605
944	2.61651e+06	1.4825e+06	105605
945	2.61651e+06	1.4825e+06	105605
946	2.61651e+06	1.4825e+06	105605
947	2.61651e+06	1.4825e+06	105605
948	2.61651e+06	1.4825e+06	105605
949	2.61651e+06	1.4825e+06	105605
950	2.61761e+06	1.4825e+06	106705
951	2.62312e+06	1.4858e+06	106705
952	2.62862e+06	1.48911e+06	106705
953	2.63412e+06	1.49241e+06	106705
954	2.63962e+06	1.49571e+06	106705
955	2.64402e+06	1.49791e+06	106705
956	2.64952e+06	1.50121e+06	106705
957	2.65502e+06	1.50451e+06	106705
958	2.66053e+06	1.50782e+06	106705
959	2.66603e+06	1.51112e+06	106705
960	2.67263e+06	1.51442e+06	107805
961	2.67263e+06	1.51442e+06	107805
962	2.67263e+06	1.51442e+06	107805
963	2.67263e+06	1.51442e+06	107805
964	2.67263e+06	1.51442e+06	107805
965	2.67263e+06	1.51442e+06	107805
966	2.67263e+06	1.51442e+06	107805
967	2.67263e+06	1.51442e+06	107805
968	2.67263e+06	1.51442e+06	107805
969	2.67263e+06	1.51442e+06	107805
970	2.67373e+06	1.51442e+06	108905
971	2.67923e+06	1.51772e+06	108905
972	2.68474e+06	1.52102e+06	108905
973	2.69024e+06	1.52433e+06	108905
974	2.69574e+06	1.52763e+06	108905
975	2.70124e+06	1.53093e+06	108905
976	2.70564e+06	1.53423e+06	108905
977	2.71114e+06	1.53753e+06	108905
978	2.71664e+06	1.54083e+06	108905
979	2.72214e+06	1.54414e+06	108905
980	2.72875e+06	1.54744e+06	110005
981	2.72875e+06	1.54744e+06	110005
982	2.72875e+06	1.54744e+06	110005
983	2.72875e+06	1.54744e+06	110005
984	2.72875e+06	1.54744e+06	110005
985	2.72875e+06	1.54744e+06	110005
986	2.72875e+06	1.54744e+06	110005
987	2.72875e+06	1.54744e+06	110005
988	2.72875e+06	1.54744e+06	110005
989	2.72875e+06	1.54744e+06	110005
990	2.72985e+06	1.54744e+06	111105
991	2.73535e+06	1.55074e+06	111105
992	2.73975e+06	1.55294e+06	111105
993	2.74525e+06	1.55624e+06	111105
994	2.75075e+06	1.55954e+06	111105
995	2.75625e+06	1.56285e+06	111105
996	2.76065e+06	1.56505e+06	111105
997	2.76616e+06	1.56835e+06	111105
998	2.77166e+06	1.57165e+06	111105
999	2.77716e+06	1.57495e+06	111105
1000	2.78376e+06	1.57825e+06	112206
total	2.78376e+06	1.57825e+06	112206
